ID,gene,family,class,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,FC_significant,overall_significant
LTR107_Mam:LTR:LTR,LTR107_Mam,LTR,LTR,349.8181316534903,0.13155542490029765,0.19322577648112957,0.6808378638506615,0.49597408856719416,0.7180582801579107,FALSE,FALSE,FALSE
LTR108a_Mam:ERVL:LTR,LTR108a_Mam,ERVL,LTR,45.81250265123336,-0.11737996279198423,0.5234791413842385,-0.22423044876553405,0.8225779919358545,0.9254987313941946,FALSE,FALSE,FALSE
LTR108b_Mam:ERVL:LTR,LTR108b_Mam,ERVL,LTR,24.237547758291413,0.7408002254289748,0.6864879089980773,1.0791162025128247,0.2805359292187947,0.5156817755078069,FALSE,TRUE,FALSE
LTR108c_Mam:ERVL:LTR,LTR108c_Mam,ERVL,LTR,5.589730276100741,-0.05705806826469289,1.3449772693993325,-0.04242307254023338,0.9661614356763528,0.9829851422677321,FALSE,FALSE,FALSE
LTR108d_Mam:ERVL:LTR,LTR108d_Mam,ERVL,LTR,54.329532043162416,0.0254335913462903,0.44220322044870863,0.05751561763951549,0.9541344656250589,0.9792747714947279,FALSE,FALSE,FALSE
LTR108e_Mam:ERVL:LTR,LTR108e_Mam,ERVL,LTR,77.37065730985253,-0.047620026178841736,0.38245870474563687,-0.12451024277382457,0.9009112909279723,0.9545925336516597,FALSE,FALSE,FALSE
LTR109A2:ERV1:LTR,LTR109A2,ERV1,LTR,40.40046275552077,-1.2938556441394584,0.5813704270898297,-2.2255271060417043,0.026045873540747177,0.1196939581816359,FALSE,TRUE,FALSE
LTR10A:ERV1:LTR,LTR10A,ERV1,LTR,585.1973777033282,0.6321355107345255,0.16334458613737063,3.8699507934894632,1.0885732232706791e-4,0.0014134172962466914,TRUE,TRUE,TRUE
LTR10B1:ERV1:LTR,LTR10B1,ERV1,LTR,1899.7541530592473,0.2510462932275186,0.10395430666641131,2.4149677033884176,0.015736604972621374,0.08358794069872912,FALSE,FALSE,FALSE
LTR10B2:ERV1:LTR,LTR10B2,ERV1,LTR,145.0240233956212,-0.02339822128671668,0.29340148884348966,-0.07974813413165087,0.9364375758319762,0.9730369227117283,FALSE,FALSE,FALSE
LTR10B:ERV1:LTR,LTR10B,ERV1,LTR,114.85743667451868,-0.22540161150935942,0.34374177683398327,-0.6557294652556052,0.5119982068210083,0.7273659704071512,FALSE,FALSE,FALSE
LTR10C:ERV1:LTR,LTR10C,ERV1,LTR,1645.7275982166934,-0.5290803578233958,0.10860790212186484,-4.871472033680704,1.1076984405132057e-6,2.50940549648108e-5,TRUE,FALSE,FALSE
LTR10D:ERV1:LTR,LTR10D,ERV1,LTR,330.8383980027851,0.21082713313592777,0.19120272361214086,1.102636663082245,0.2701849819836763,0.5104187419460675,FALSE,FALSE,FALSE
LTR10E:ERV1:LTR,LTR10E,ERV1,LTR,1110.869384738072,0.2247901918427782,0.11553967106451712,1.9455671785429942,0.051706752788304465,0.19581538787422711,FALSE,FALSE,FALSE
LTR10F:ERV1:LTR,LTR10F,ERV1,LTR,488.5996665506888,0.8829685067647033,0.1750650198511635,5.043660392666588,4.567095920212692e-7,1.1320862008284793e-5,TRUE,TRUE,TRUE
LTR10G:ERV1:LTR,LTR10G,ERV1,LTR,306.5435626795047,-0.7179623004774638,0.1971466178473474,-3.6417682855375646,2.707717419261044e-4,0.0030762678457715745,TRUE,TRUE,TRUE
LTR12:ERV1:LTR,LTR12,ERV1,LTR,2637.7046820201467,0.8168818086454939,0.09798103793809841,8.337141816782715,7.610776233984035e-17,1.245122991879788e-14,TRUE,TRUE,TRUE
LTR12B:ERV1:LTR,LTR12B,ERV1,LTR,387.5822413128243,-0.005313842263918981,0.1894756335438895,-0.02804499008411074,0.9776262683458378,0.9885547586224589,FALSE,FALSE,FALSE
LTR12C:ERV1:LTR,LTR12C,ERV1,LTR,17906.325087029658,0.2924017436356917,0.085338990328800865,3.4263557901154322,6.117385033668425e-4,0.0061778036512849036,TRUE,FALSE,FALSE
LTR12D:ERV1:LTR,LTR12D,ERV1,LTR,910.9385148818136,0.2663477437925496,0.1573188758857255,1.6930437768066773,0.09044713481031685,0.27230345133275907,FALSE,FALSE,FALSE
LTR12E:ERV1:LTR,LTR12E,ERV1,LTR,523.5459195650135,0.03415820397530067,0.15992312597561345,0.2135913975350221,0.8308657083698299,0.9254987313941946,FALSE,FALSE,FALSE
LTR12F:ERV1:LTR,LTR12F,ERV1,LTR,3084.47332514134,1.1107975407991273,0.4362477084282847,2.546254156385403,0.010888587852909177,0.06316925435233835,FALSE,TRUE,FALSE
LTR12_:ERV1:LTR,LTR12_,ERV1,LTR,1756.8488037286443,-0.17245870004495037,0.10420522105229078,-1.654990971694303,0.0979263292851052,0.28529533432984955,FALSE,FALSE,FALSE
LTR13:ERVK:LTR,LTR13,ERVK,LTR,6813.903709405866,-0.1626549387747656,0.08379216789284306,-1.9411711483915246,0.052237521420170206,0.1969137904225771,FALSE,FALSE,FALSE
LTR13A:ERVK:LTR,LTR13A,ERVK,LTR,4052.1312875778103,-0.12039205334652928,0.09901863407519788,-1.2158524955525012,0.22404111705919427,0.4526612428153827,FALSE,FALSE,FALSE
LTR13_:ERVK:LTR,LTR13_,ERVK,LTR,293.7109683220875,-0.05578620411670646,0.20160889790592476,-0.2767050695487535,0.7820065788777162,0.9099208023790766,FALSE,FALSE,FALSE
LTR14:ERVK:LTR,LTR14,ERVK,LTR,587.1286743795487,-0.22028832539232387,0.15950331776774265,-1.3810892994281914,0.16725150529439822,0.3875749341833755,FALSE,FALSE,FALSE
LTR14A:ERVK:LTR,LTR14A,ERVK,LTR,162.9465518943871,-0.4493248105886847,0.28134579937389065,-1.597055337554767,0.11025337258174664,0.305719521260572,FALSE,FALSE,FALSE
LTR14B:ERVK:LTR,LTR14B,ERVK,LTR,1015.5463446280195,-0.2049727350868175,0.12145063738953187,-1.687704070497407,0.09146805003721115,0.27319957419361623,FALSE,FALSE,FALSE
LTR14C:ERVK:LTR,LTR14C,ERVK,LTR,106.28457678936401,0.9334962153199784,0.3332281267953521,2.8013728141660548,0.005088569495370943,0.035274998705198575,TRUE,TRUE,TRUE
LTR15:ERV1:LTR,LTR15,ERV1,LTR,797.5749988253705,-0.4167605816152054,0.13569448417985946,-3.0713155669820758,0.0021311778062172845,0.016713142900146676,TRUE,FALSE,FALSE
LTR16:ERVL:LTR,LTR16,ERVL,LTR,2811.1128277193243,0.15864830394880008,0.08751416732447817,1.8128299542698765,0.06985805241938248,0.22949352160262998,FALSE,FALSE,FALSE
LTR16A1:ERVL:LTR,LTR16A1,ERVL,LTR,2500.1738299140998,-0.13333336236463617,0.0891952266758223,-1.4948486296159407,0.1349539515574961,0.34934282396845506,FALSE,FALSE,FALSE
LTR16A2:ERVL:LTR,LTR16A2,ERVL,LTR,1388.5988546616177,0.096933879661131,0.12128151321665716,0.7992469510828779,0.42414723239539415,0.6621229696554054,FALSE,FALSE,FALSE
LTR16A:ERVL:LTR,LTR16A,ERVL,LTR,4627.305046335511,0.18225896058077146,0.09674930123628533,1.8838271517398428,0.05958835959880669,0.20816502086353947,FALSE,FALSE,FALSE
LTR16B1:ERVL:LTR,LTR16B1,ERVL,LTR,1008.6205815982188,-0.15044479857810275,0.11861890310026331,-1.2683037411915572,0.20468950155921475,0.4337720525270406,FALSE,FALSE,FALSE
LTR16B2:ERVL:LTR,LTR16B2,ERVL,LTR,3346.183050825164,0.3811245665955946,0.09234297985193696,4.127271690892919,3.670925915108543e-5,5.774648843382285e-4,TRUE,FALSE,FALSE
LTR16B:ERVL:LTR,LTR16B,ERVL,LTR,788.9784171173466,-0.17664499346666848,0.13694856968092933,-1.2898637340881045,0.19709797439492144,0.4268206650737572,FALSE,FALSE,FALSE
LTR16C:ERVL:LTR,LTR16C,ERVL,LTR,7179.9526149822705,0.02269549693145461,0.07454823317898687,0.30444044028466466,0.7607923621059536,0.9024889438181516,FALSE,FALSE,FALSE
LTR16D1:ERVL:LTR,LTR16D1,ERVL,LTR,685.5545508912783,-0.19851488875602583,0.1619784866637083,-1.2255633006880267,0.22036305542377904,0.44951865171234734,FALSE,FALSE,FALSE
LTR16D2:ERVL:LTR,LTR16D2,ERVL,LTR,217.6773645301674,-0.28621749656260215,0.25661454918652615,-1.1153595829617533,0.26469636196516466,0.504712410460384,FALSE,FALSE,FALSE
LTR16D:ERVL:LTR,LTR16D,ERVL,LTR,843.9419175638448,-0.1296842820956019,0.13291800174987112,-0.975671319071178,0.32922736954222975,0.5627080970205546,FALSE,FALSE,FALSE
LTR16E1:ERVL:LTR,LTR16E1,ERVL,LTR,1836.2529056719923,0.1416333067623684,0.10060441172640656,1.4078240141947236,0.1591831876541765,0.3812857361871816,FALSE,FALSE,FALSE
LTR16E2:ERVL:LTR,LTR16E2,ERVL,LTR,1748.0448099557982,-0.16217846326518542,0.10621840364167197,-1.5268395843369558,0.12680090573155267,0.3356735951081232,FALSE,FALSE,FALSE
LTR17:ERV1:LTR,LTR17,ERV1,LTR,2190.6342446101876,0.60073153906637,0.0939163475385084,6.396453384433981,1.5902735181457326e-10,7.652021987312997e-9,TRUE,TRUE,TRUE
LTR18A:ERVL:LTR,LTR18A,ERVL,LTR,223.26579272676918,0.2653621165927255,0.22901895452386542,1.158690629535089,0.24658231173717451,0.48082420287359323,FALSE,FALSE,FALSE
LTR18B:ERVL:LTR,LTR18B,ERVL,LTR,691.1421024100551,-0.31085271662777497,0.16098672183466028,-1.9309214641132515,0.05349276536291669,0.19889582757666296,FALSE,FALSE,FALSE
LTR18C:ERVL:LTR,LTR18C,ERVL,LTR,27.829523882122526,-0.5089345163392082,0.6876084466323875,-0.7401516354718329,0.4592079903375429,0.6897632188155111,FALSE,FALSE,FALSE
LTR19-int:ERV1:LTR,LTR19-int,ERV1,LTR,755.8848252645876,-0.7336593157130618,0.13509661113766183,-5.430627086311378,5.615637161389132e-8,1.640568285005825e-6,TRUE,TRUE,TRUE
LTR19A:ERV1:LTR,LTR19A,ERV1,LTR,1381.8529912670908,0.11819833625979391,0.11097327254219541,1.0651063409421517,0.2868278101386439,0.5237168497620774,FALSE,FALSE,FALSE
LTR19B:ERV1:LTR,LTR19B,ERV1,LTR,842.134213561675,0.8633771933580496,0.14265229667157533,6.0523189146108205,1.4277545606280631e-9,5.839516152968778e-8,TRUE,TRUE,TRUE
LTR19C:ERV1:LTR,LTR19C,ERV1,LTR,574.3355646887339,-0.4215169769646979,0.16418878724209973,-2.5672701774888105,0.010250271196109858,0.05989087027441331,FALSE,FALSE,FALSE
LTR1:ERV1:LTR,LTR1,ERV1,LTR,191.30716442052218,-0.10696801339574216,0.2744260193851084,-0.3897881608872935,0.6966931989669456,0.8608686355815128,FALSE,FALSE,FALSE
LTR1A1:ERV1:LTR,LTR1A1,ERV1,LTR,906.7586773113247,-0.15332678039455291,0.12388747254177611,-1.2376294168310649,0.21585350171490805,0.4458520509405414,FALSE,FALSE,FALSE
LTR1A2:ERV1:LTR,LTR1A2,ERV1,LTR,1766.5993030461975,0.1593467030556245,0.12387927785200287,1.2863063606650513,0.19833616350899155,0.4268206650737572,FALSE,FALSE,FALSE
LTR1B0:ERV1:LTR,LTR1B0,ERV1,LTR,51.00521896670467,1.4983787938873638,0.47798263422076487,3.13479755667297,0.001719727456166853,0.014067370591444858,TRUE,TRUE,TRUE
LTR1B1:ERV1:LTR,LTR1B1,ERV1,LTR,142.66860257092466,0.42620715952918387,0.2975299124686195,1.4324850768547044,0.15200504593721173,0.37373684624247416,FALSE,FALSE,FALSE
LTR1B:ERV1:LTR,LTR1B,ERV1,LTR,425.3148716190863,0.7699303903611548,0.18142095999759675,4.243888855903717,2.196791871772125e-5,3.5564409180213513e-4,TRUE,TRUE,TRUE
LTR1C1:ERV1:LTR,LTR1C1,ERV1,LTR,75.89856583679374,0.5199139096625918,0.40156464369063194,1.2947203341515716,0.1954167226995234,0.42638207036731585,FALSE,FALSE,FALSE
LTR1C3:ERV1:LTR,LTR1C3,ERV1,LTR,80.1680364524949,-0.229090154323426,0.388210866845176,-0.5901178299957028,0.5551116559132396,0.7606052504807873,FALSE,FALSE,FALSE
LTR1C:ERV1:LTR,LTR1C,ERV1,LTR,127.8245645560133,0.30511466017245326,0.3033793171309145,1.0057200439962424,0.31455025845642826,0.5488134500294618,FALSE,FALSE,FALSE
LTR1D1:ERV1:LTR,LTR1D1,ERV1,LTR,703.3705469064226,-0.2776616514323982,0.13734250095907566,-2.0216731856014025,0.04321012579968499,0.17314412503051788,FALSE,FALSE,FALSE
LTR1D:ERV1:LTR,LTR1D,ERV1,LTR,705.9877203089216,-0.18096259577198698,0.1433325679498772,-1.2625364797431722,0.20675580824009127,0.435892399846378,FALSE,FALSE,FALSE
LTR1E:ERV1:LTR,LTR1E,ERV1,LTR,223.84613321766227,0.3291833003187827,0.23076987960729678,1.4264569573765733,0.1537364828234252,0.3765162962561731,FALSE,FALSE,FALSE
LTR1F1:ERV1:LTR,LTR1F1,ERV1,LTR,228.9146548667683,0.3508090581060608,0.22559233902498155,1.5550574971750837,0.11993237629281255,0.32484994638251874,FALSE,FALSE,FALSE
LTR1F2:ERV1:LTR,LTR1F2,ERV1,LTR,322.00933767793515,0.6180561737439186,0.193183872455965,3.1993155840935974,0.0013775428676154158,0.011861369112730632,TRUE,TRUE,TRUE
LTR1F:ERV1:LTR,LTR1F,ERV1,LTR,97.72453864205936,0.4818657022073665,0.3576470968069142,1.3473217216342042,0.17787663922805358,0.40305565343088046,FALSE,FALSE,FALSE
LTR21A:ERV1:LTR,LTR21A,ERV1,LTR,628.3703229879226,1.2550778083011045,0.15903824156515875,7.891673071516531,2.9816196799502905e-15,3.4842355688561967e-13,TRUE,TRUE,TRUE
LTR21B:ERV1:LTR,LTR21B,ERV1,LTR,108.41078909779803,-0.26440898501183446,0.3851694553149157,-0.6864744370647274,0.4924139788246268,0.717994001209527,FALSE,FALSE,FALSE
LTR21C:ERVL:LTR,LTR21C,ERVL,LTR,14.301638148161151,0.9243201510760208,0.963053638325697,0.959780550419792,0.33716567305760664,0.5698378523990129,FALSE,TRUE,FALSE
LTR22:ERVK:LTR,LTR22,ERVK,LTR,117.87687515764048,1.2395393475404182,0.35202410707226073,3.521177449605675,4.296350030982786e-4,0.004564174448498597,TRUE,TRUE,TRUE
LTR22A:ERVK:LTR,LTR22A,ERVK,LTR,390.9948681738398,0.10636658693261754,0.17521537977438534,0.6070619318325801,0.543809812488368,0.7550749018969508,FALSE,FALSE,FALSE
LTR22B1:ERVK:LTR,LTR22B1,ERVK,LTR,263.6204295997064,-0.2987724645097571,0.2163324085676098,-1.3810804700414663,0.16725421976373053,0.3875749341833755,FALSE,FALSE,FALSE
LTR22B2:ERVK:LTR,LTR22B2,ERVK,LTR,107.79383842966851,-0.0827704209528362,0.32876478582481833,-0.2517618203700814,0.8012251698209643,0.9166464180609074,FALSE,FALSE,FALSE
LTR22B:ERVK:LTR,LTR22B,ERVK,LTR,376.44987921045106,-0.10768358987806208,0.18084871414169507,-0.5954346448584198,0.5515529731588164,0.7586014830734591,FALSE,FALSE,FALSE
LTR22C0:ERVK:LTR,LTR22C0,ERVK,LTR,176.87760782067792,-0.24020684870938222,0.2805967453793453,-0.8560571448704473,0.3919661715855242,0.6371538922476259,FALSE,FALSE,FALSE
LTR22C2:ERVK:LTR,LTR22C2,ERVK,LTR,152.3400287292343,-0.2756985764744847,0.28035739616232036,-0.9833825689936915,0.3254191859752142,0.5604060929004742,FALSE,FALSE,FALSE
LTR22C:ERVK:LTR,LTR22C,ERVK,LTR,94.75731047321426,-0.908223739634598,0.3600248020205311,-2.5226699231204766,0.011646766548368962,0.0661601044205959,FALSE,TRUE,FALSE
LTR22E:ERVK:LTR,LTR22E,ERVK,LTR,958.8452702685795,-0.45966497568525433,0.1408141407443125,-3.264338178364521,0.0010972011891844284,0.009862753546734753,TRUE,FALSE,FALSE
LTR23-int:ERV1:LTR,LTR23-int,ERV1,LTR,420.88839556604256,-0.19780269132961334,0.19524046114637494,-1.0131234589807563,0.3110011943648548,0.5470945741730133,FALSE,FALSE,FALSE
LTR23:ERV1:LTR,LTR23,ERV1,LTR,846.3319578304696,0.0076509189578276215,0.13253079289162512,0.05772936832939674,0.9539642001554571,0.9792747714947279,FALSE,FALSE,FALSE
LTR24:ERV1:LTR,LTR24,ERV1,LTR,760.4195371132553,-0.3121430730039974,0.13589149182344526,-2.297002327485992,0.021618636960590715,0.10402379431625414,FALSE,FALSE,FALSE
LTR24B:ERV1:LTR,LTR24B,ERV1,LTR,1201.961703659117,0.03916240165994943,0.11404126968271702,0.34340552125477164,0.7312934064443999,0.8888529070899243,FALSE,FALSE,FALSE
LTR24C:ERV1:LTR,LTR24C,ERV1,LTR,733.5725916675312,0.06059947170448272,0.14160038720122442,0.42796120054648207,0.6686793686274441,0.8441751873141027,FALSE,FALSE,FALSE
LTR25-int:ERV1:LTR,LTR25-int,ERV1,LTR,895.7086045964281,-0.042068128272617314,0.13481400024727538,-0.3120456940336767,0.7550057970361403,0.9024889438181516,FALSE,FALSE,FALSE
LTR25:ERV1:LTR,LTR25,ERV1,LTR,1501.1540696942407,-0.48439342490364634,0.11357789695368263,-4.264856436822239,2.0003077751074833e-5,3.339289306199839e-4,TRUE,FALSE,FALSE
LTR26:ERV1:LTR,LTR26,ERV1,LTR,616.3641809084816,0.03788069729304904,0.14563249292111316,0.26011157629203274,0.7947777086045631,0.9166464180609074,FALSE,FALSE,FALSE
LTR26B:ERV1:LTR,LTR26B,ERV1,LTR,123.81191704888242,0.20099415867568188,0.2976336862795449,0.6753071575604624,0.499480637420356,0.7180582801579107,FALSE,FALSE,FALSE
LTR26C:ERV1:LTR,LTR26C,ERV1,LTR,621.9285971430734,0.5667885660973973,0.14446749649785331,3.923294719139951,8.734619246628912e-5,0.001211003143007195,TRUE,FALSE,FALSE
LTR26D:ERV1:LTR,LTR26D,ERV1,LTR,203.85544923626117,0.1814034476873885,0.23798487914488697,0.7622477879233189,0.44591212943494724,0.6803954880227713,FALSE,FALSE,FALSE
LTR26E:ERV1:LTR,LTR26E,ERV1,LTR,123.23570558775418,0.36154804914501903,0.30824946287962046,1.172907312692425,0.24083297673685872,0.4737421454214855,FALSE,FALSE,FALSE
LTR2752:ERV1:LTR,LTR2752,ERV1,LTR,342.69046902649114,0.2833939492351266,0.20143650089154672,1.4068649325263336,0.1594674437798768,0.3812857361871816,FALSE,FALSE,FALSE
LTR27:ERV1:LTR,LTR27,ERV1,LTR,180.24859970631928,-0.06493408339028876,0.2514852720933415,-0.2582023306962794,0.7962507592661892,0.9166464180609074,FALSE,FALSE,FALSE
LTR27B:ERV1:LTR,LTR27B,ERV1,LTR,146.9332980094345,-0.02099096797797012,0.2926926683335192,-0.07171675360877576,0.9428273230426141,0.9760681485580733,FALSE,FALSE,FALSE
LTR27C:ERV1:LTR,LTR27C,ERV1,LTR,166.555162123333,0.532157791292039,0.26777515698681137,1.9873307041633035,0.04688576126943171,0.1835050369301203,FALSE,FALSE,FALSE
LTR27D:ERV1:LTR,LTR27D,ERV1,LTR,259.33616907439193,0.3578143316576528,0.219334614864783,1.631362800979867,0.10281378921360297,0.29613267456594095,FALSE,FALSE,FALSE
LTR27E:ERV1:LTR,LTR27E,ERV1,LTR,189.61350744336818,-0.016812745899002692,0.25409131854642797,-0.06616812410271562,0.9472439744204294,0.9771066470061932,FALSE,FALSE,FALSE
LTR28:ERV1:LTR,LTR28,ERV1,LTR,126.687074883957,0.2620913651952107,0.3100221249441681,0.8453956802031815,0.39788995557529006,0.6406968182295025,FALSE,FALSE,FALSE
LTR28B:ERV1:LTR,LTR28B,ERV1,LTR,741.0954754523912,-0.34620861222228155,0.1439110198192304,-2.4057130069480523,0.016140939236992797,0.08463968545534131,FALSE,FALSE,FALSE
LTR28C:ERV1:LTR,LTR28C,ERV1,LTR,736.6047248180588,-0.07815570924166598,0.14498529770765262,-0.5390595493293302,0.5898457656907021,0.7913502295209148,FALSE,FALSE,FALSE
LTR29:ERV1:LTR,LTR29,ERV1,LTR,751.2498047726791,0.5211728815499128,0.14374404205283067,3.6257007532761922,2.881789177691629e-4,0.003229182941577743,TRUE,FALSE,FALSE
LTR2:ERV1:LTR,LTR2,ERV1,LTR,1858.1840874154634,-0.049177094452806644,0.10278543206044567,-0.47844420621676,0.63233407635487,0.8205810262609812,FALSE,FALSE,FALSE
LTR2B:ERV1:LTR,LTR2B,ERV1,LTR,796.9818969472008,0.2428783856004354,0.13556491914171315,1.7916020393634569,0.07319673623052675,0.23665980330660427,FALSE,FALSE,FALSE
LTR2C:ERV1:LTR,LTR2C,ERV1,LTR,1862.2101475346485,0.7047094913514586,0.1184756196668803,5.94813931619772,2.7120772158461844e-9,1.0564186488391326e-7,TRUE,TRUE,TRUE
LTR30:ERV1:LTR,LTR30,ERV1,LTR,308.7925506753939,-1.1219907549151922,0.2202541002520203,-5.09407431521766,3.5044929163179435e-7,8.958360017337742e-6,TRUE,TRUE,TRUE
LTR31:ERV1:LTR,LTR31,ERV1,LTR,271.8522861552711,0.316603529178214,0.20605441351161077,1.5365044785142348,0.12441470024019739,0.33258570194928583,FALSE,FALSE,FALSE
LTR32:ERVL:LTR,LTR32,ERVL,LTR,1146.6583933757106,0.13617976448520255,0.1212999209591481,1.1226698534376272,0.26157773598761297,0.5028754977299187,FALSE,FALSE,FALSE
LTR33:ERVL:LTR,LTR33,ERVL,LTR,12644.405675945234,-0.012363394590259409,0.06666705889651545,-0.1854498277695226,0.8528762292383784,0.9289650539507237,FALSE,FALSE,FALSE
LTR33A:ERVL:LTR,LTR33A,ERVL,LTR,1712.057475021626,-0.09229083869767193,0.10185793172175317,-0.906074147959181,0.3648966076147062,0.6066776931480278,FALSE,FALSE,FALSE
LTR33A_:ERVL:LTR,LTR33A_,ERVL,LTR,1531.7225462612748,0.07873763959626351,0.1036757458810396,0.7594605558624024,0.4475771009015764,0.6805168560176383,FALSE,FALSE,FALSE
LTR33B:ERVL:LTR,LTR33B,ERVL,LTR,1482.4804928186913,0.05593980134604924,0.10628219257020313,0.5263327749763822,0.5986570147216307,0.7936814230831343,FALSE,FALSE,FALSE
LTR33C:ERVL:LTR,LTR33C,ERVL,LTR,1484.8735676178637,-0.14028109705852929,0.10488269895806517,-1.3375046452095718,0.18105796701352883,0.40688301378314995,FALSE,FALSE,FALSE
LTR34:ERV1:LTR,LTR34,ERV1,LTR,668.4885357617899,-0.2847017747535254,0.14203265343505053,-2.0044811377386216,0.04501854546801384,0.17876296210114234,FALSE,FALSE,FALSE
LTR35:ERV1:LTR,LTR35,ERV1,LTR,181.4380669698952,-0.057522061001104165,0.2814878231061368,-0.20435008650237457,0.8380799322856876,0.9254987313941946,FALSE,FALSE,FALSE
LTR35A:ERV1:LTR,LTR35A,ERV1,LTR,246.1262600026064,-0.8764960046809527,0.21953264403583522,-3.9925543125052445,6.536535500387665e-5,9.901640813550204e-4,TRUE,TRUE,TRUE
LTR35B:ERV1:LTR,LTR35B,ERV1,LTR,177.0710990835176,-0.12126626850407382,0.25394946625313075,-0.4775212576473719,0.632990987250219,0.8205810262609812,FALSE,FALSE,FALSE
LTR36:ERV1:LTR,LTR36,ERV1,LTR,1030.2091891921386,0.5280931330885341,0.13819976457339714,3.821230337972586,1.3278755673029879e-4,0.0016710803293136063,TRUE,FALSE,FALSE
LTR37-int:ERV1:LTR,LTR37-int,ERV1,LTR,1256.8205782561397,-0.18113943089341553,0.12770157964947218,-1.418458811477703,0.15605685573567393,0.3782046275623169,FALSE,FALSE,FALSE
LTR37A:ERV1:LTR,LTR37A,ERV1,LTR,1662.1603259734143,0.038227000386939033,0.10792446665984723,0.3542014296667468,0.7231879322389669,0.8829369083156343,FALSE,FALSE,FALSE
LTR37B:ERV1:LTR,LTR37B,ERV1,LTR,2425.639683591622,0.09678606824274875,0.0920630524988564,1.0513019676808026,0.29311992366088546,0.5267000586862561,FALSE,FALSE,FALSE
LTR38-int:ERV1:LTR,LTR38-int,ERV1,LTR,122.87688218207873,2.465505658862147,0.3215538005327475,7.667474788907233,1.7541548709431794e-14,1.7936233555394009e-12,TRUE,TRUE,TRUE
LTR38:ERV1:LTR,LTR38,ERV1,LTR,169.1254101597961,1.0431948983699628,0.2728201109165094,3.823746331842852,1.314391457011829e-4,0.0016710803293136063,TRUE,TRUE,TRUE
LTR38A1:ERV1:LTR,LTR38A1,ERV1,LTR,121.78530865638868,-0.5667213323677397,0.3077057757919033,-1.8417637137594864,0.06550971994316522,0.21901223639016135,FALSE,FALSE,FALSE
LTR38B:ERV1:LTR,LTR38B,ERV1,LTR,331.7272025463728,0.14009816653501744,0.19188276807257096,0.7301237518213812,0.465314544121365,0.69584515007546,FALSE,FALSE,FALSE
LTR38C:ERV1:LTR,LTR38C,ERV1,LTR,186.9749416264765,0.006902575841299855,0.2466982887494108,0.027979828625042866,0.9776782392733121,0.9885547586224589,FALSE,FALSE,FALSE
LTR39-int:ERV1:LTR,LTR39-int,ERV1,LTR,154.64524755971487,0.2910415917750548,0.27658552189647756,1.0522661843593821,0.2926774416457544,0.5267000586862561,FALSE,FALSE,FALSE
LTR39:ERV1:LTR,LTR39,ERV1,LTR,2340.469709590868,-0.270167794108825,0.09498610243563951,-2.8442876081991546,0.00445108499668222,0.031387823511086696,TRUE,FALSE,FALSE
LTR3:ERVK:LTR,LTR3,ERVK,LTR,253.6970206281819,-0.011198168126256583,0.22319987790003568,-0.05017103159559924,0.9599860959099092,0.9793656606470785,FALSE,FALSE,FALSE
LTR3A:ERVK:LTR,LTR3A,ERVK,LTR,1493.088056562511,-0.22146939483335978,0.11347745279323332,-1.9516599058396034,0.05097859577855401,0.19395577370631245,FALSE,FALSE,FALSE
LTR3B:ERVK:LTR,LTR3B,ERVK,LTR,148.45857357032995,0.11236973403370681,0.29320304002518727,0.3832488708986572,0.7015352453866923,0.8642407089251721,FALSE,FALSE,FALSE
LTR3B_:ERVK:LTR,LTR3B_,ERVK,LTR,322.92958028452114,0.002316548196296457,0.19094952734214737,0.012131730455376395,0.9903205170103327,0.9951869568973614,FALSE,FALSE,FALSE
LTR40A1:ERVL:LTR,LTR40A1,ERVL,LTR,408.1006163657974,0.6426948497569915,0.19334386715303528,3.3241025909980717,8.870355813313191e-4,0.008152753994708078,TRUE,TRUE,TRUE
LTR40a:ERVL:LTR,LTR40a,ERVL,LTR,1784.74051640154,0.1376142531207161,0.10044933518591068,1.3699866989265876,0.17069105373674207,0.39220584819285115,FALSE,FALSE,FALSE
LTR40b:ERVL:LTR,LTR40b,ERVL,LTR,1646.998865306665,-0.16875322167548495,0.10461028730798888,-1.6131608660881442,0.10670956309363462,0.3009945607261832,FALSE,FALSE,FALSE
LTR40c:ERVL:LTR,LTR40c,ERVL,LTR,1253.0638140299009,0.08254542478778393,0.11006119409229605,0.7499957225483334,0.4532572809594908,0.6840672616694898,FALSE,FALSE,FALSE
LTR41:ERVL:LTR,LTR41,ERVL,LTR,2490.585568696673,-0.12713509431344996,0.09163227345515979,-1.38744887057357,0.16530493171822674,0.38600661693008553,FALSE,FALSE,FALSE
LTR41B:ERVL:LTR,LTR41B,ERVL,LTR,2003.4139239538385,0.010973838989682969,0.09651697904249766,0.11369853365231258,0.9094767749604454,0.96117829705122,FALSE,FALSE,FALSE
LTR41C:ERVL:LTR,LTR41C,ERVL,LTR,1501.2096341573472,0.027558055252733523,0.10942304223615536,0.25184873943879293,0.8011579825950714,0.9166464180609074,FALSE,FALSE,FALSE
LTR42:ERVL:LTR,LTR42,ERVL,LTR,1148.0433057476496,-0.13812117791455886,0.11576969714743057,-1.1930684913053204,0.23284255030741904,0.4634189930692671,FALSE,FALSE,FALSE
