Probe Set ID,WT average,KO average,,Student TTEST,Gene Symbol,Entrez Gene
1429897_a_at,320.621804,151.17716,-2.1208349462313,4.50339599983131E-05,D16Ertd472e,67102
1456225_x_at,64.709034,30.5416636,-2.11871346785445,0.003126028091022,Trib3,228775
1439796_at,122.657068,57.965396,-2.11603950743302,0.005762508876212,AI747448,99709
1449199_at,891.46038,421.94065,-2.11276249396686,3.61452768414067E-05,Muc1,17829
1444390_at,208.761732,98.9557248,-2.10964784929755,0.009768288479974,Prdm14,383491
1435979_a_at,75.63762,35.9413868,-2.10447138339136,0.000783890718803,Myo15b,217328
1451173_at,35.2298026,16.7500811,-2.10326161346168,0.03630945060486,Lrrc49,102747
1456336_at,24.0081988,11.4235027,-2.10164950545335,0.002122582289271,Csrnp3,77771
1456471_x_at,847.553458,404.63426,-2.09461615533989,0.001349622050069,Gm6756///Phgdh,236539///627427
1419755_at,188.765434,90.257222,-2.09141639657378,0.00057818185692,Mfi2,30060
1421278_s_at,63.7641876,30.501842,-2.09050284897548,1.26348024164172E-06,Spna1,20739
1451513_x_at,96.4982676,46.2664044,-2.08570924953918,0.001297594173138,Serpina1b,20701
1421698_a_at,178.90814,85.797445,-2.08523855226691,0.000131698070253,Col19a1,12823
1452090_a_at,65.9705094,31.6511916,-2.0842978120293,0.002287371391325,Olfm3,229759
1436291_a_at,36.5380064,17.5462228,-2.0823858682565,0.001036315079411,Dpys,64705
1460251_at,901.821626,433.436146,-2.08063317820291,1.84790674194918E-05,Fas,14102
1436200_at,122.137518,58.7359908,-2.07943232652508,1.67365535570813E-05,Lonrf3,74365
1437695_at,821.66852,395.173172,-2.07926189888214,4.4799825416457E-05,Prokr2,246313
1435012_x_at,581.037044,279.709964,-2.07728403983492,1.92431912482997E-05,Cela3b///Gm13011,242711///67868
1424097_at,623.56536,300.246262,-2.07684637219563,0.000421529461751,Elovl7,74559
1425032_at,20.8780754,10.0550966,-2.07636746125343,0.009231965139849,Abpb,233099
1438840_x_at,1303.76782,628.647032,-2.07392662914855,3.8864147171324E-05,Apoa1,11806
1431356_at,116.64957,56.3407906,-2.07042834787625,0.004096887896912,6430710C18Rik,76218
1421002_at,73.9918434,35.7577092,-2.06925569493697,0.002236648136122,Angptl2,26360
1418531_at,173.28575,84.2332846,-2.05721231010859,0.007898525491085,Oosp1,170834
1427514_at,2640.84038,1284.84492,-2.05537675317267,0.000105309533777,LOC624295,624295
1426438_at,87.89129018,180.2966039,-0.487481673413816,0.508901354353581,Ddx3y,26900
1417178_at,504.684218,245.84059,-2.05289215259368,0.002398113356479,Gipc2,54120
1454638_a_at,784.76637,382.434804,-2.05202654620315,1.19140456643166E-05,Pah,18478
1429272_a_at,374.660856,182.6941128,-2.05075494912171,0.000340010145535,Apol7a///Apol7c///Gm8221,108956///666661///75761
1435660_at,156.5993328,76.3872068,-2.05007277213336,0.008059381891853,LOC664787,664787
1439014_at,147.313046,71.8700764,-2.04971322390302,5.92553727663411E-05,1600021P15Rik,239796
1432282_a_at,338.116582,165.040038,-2.04869428108105,1.84079119843127E-06,Tlcd2,380712
1450719_at,610.003662,297.775816,-2.04853325630715,1.26816337959071E-05,Mep1a,17287
1419010_x_at,193.56764,94.54534,-2.04735251890786,2.57794967112436E-05,Klk1b5,16622
1431569_a_at,85.1814972,41.6355832,-2.04588216744374,0.003182796599137,Lypd1,72585
1424295_at,1166.14556,570.5053,-2.04405736458539,0.006983368182173,Dppa3,73708
1455201_x_at,1190.89952,584.555924,-2.0372721772297,8.99788131466212E-05,Apoa1,11806
1449962_at,103.8303972,50.999426,-2.03591305517831,0.002027107273428,AV320801///Gm15023///Gm5128///Gm7903///Pramel3,100040635///331529///331531///666040///83565
1451095_at,360.434558,177.23083,-2.03370123584029,6.07867627102931E-06,Asns,27053
1419469_at,854.96758,420.740052,-2.03205655353201,0.004948913677529,Gnb4,14696
1429032_at,37.2819544,18.3550414,-2.03115610515594,0.000210670605342,Micalcl,100504195
1421955_a_at,1566.1435,771.15434,-2.03090797621654,0.032923271389504,Nedd4,17999
1449326_x_at,711.721338,350.495516,-2.03061467411184,9.20796706201713E-05,Saa2,20209
1436279_at,34.743988,17.1199724,-2.02944182316556,0.000314288746972,Slc26a7,208890
1427946_s_at,276.545374,136.329404,-2.02850864073315,6.08258573648766E-05,Dpyd,99586
1457401_at,241.22576,118.921106,-2.02845203945547,6.14077795850469E-07,Dnahc9,237806
1450387_s_at,213.205314,105.2364328,-2.02596485197472,0.000334995908998,Ak4,11639
1427203_at,365.068976,180.398336,-2.02368261312566,2.61745601230259E-06,Myo15b,217328
1416193_at,130.313786,64.4308968,-2.02253565404354,0.000280015962974,Car1,12346
1459293_at,55.9783966,27.6804488,-2.02230812818324,0.003439324771364,,
1421153_at,51.5131706,25.4726184,-2.02229585475202,0.003861739789892,Loxl4,67573
1450779_at,295.893458,146.472284,-2.02013275084862,3.36911724681146E-05,Fabp7,12140
1421612_a_at,195.149044,96.6408012,-2.01932353185002,0.000574721039993,H2afy2///H2afy3,404634///67552
1430912_a_at,190.237818,94.302749,-2.01730935754588,0.000911603496088,Tectb,21684
1418554_at,75.549751,37.522431,-2.01345565803026,3.39851858176632E-05,Gpr182,11536
1416646_at,96.9579336,48.2224546,-2.01063870357192,0.001414518500265,Afp,11576
1440837_at,413.859584,206.065198,-2.00839146064829,0.00091477438861,H2-Ob,15002
1443839_at,18.2208338,9.0806512,-2.00655585141295,0.002446749130159,1700010H22Rik,75500
1426642_at,1152.993268,574.91104,-2.00551596295663,0.000834623133187,Fn1,14268
1423147_at,92.0891568,46.015064,-2.00128281468869,0.000109079755702,Mat1a,11720
1417070_at,54.96684,27.4723346,-2.00080702278575,0.000381616095527,Cyp4v3,102294
1457867_at,142.1064992,71.0596072,-1.99982106290056,0.012436414890176,Sgpp2,433323
1422150_at,77.389856,38.7279738,-1.99829344028321,0.00190508351484,Hmx3,15373
1418882_at,37.365602,18.7218808,-1.99582522713209,0.041157332416236,Nlrp5,23968
1448786_at,192.680016,96.6070212,-1.99447217817746,1.32650811510212E-05,Plbd1,66857
1444148_at,135.49845,67.9913422,-1.99287799910501,0.000371670123248,,
1429636_at,167.759818,84.274853,-1.99062723965831,0.021798420762961,1700010D01Rik///Gm5941,546347///76386
1418095_at,32.2918876,16.2389846,-1.98854105693283,0.002832075517726,Smpx,66106
1434163_at,80.355851,40.4324988,-1.98740749112444,0.00133294880501,Khdc1b,98582
1416677_at,127.124775,63.9978342,-1.98639183011603,0.000110979355111,Apoh,11818
1421219_at,52.2646072,26.3238704,-1.98544539255899,0.011302879990066,Ttll3,101100
1449587_a_at,64.0175762,32.2530918,-1.98485083529263,0.046637856490915,Prol1,17830
1416847_s_at,466.900866,235.309342,-1.98420029579616,5.07120605009481E-05,Oas1d///Oas1e,100535///231699
1452514_a_at,537.752676,271.146184,-1.98325740036968,0.014048316570208,Kit,16590
1452986_at,104.2712848,52.610501,-1.98194814377457,5.2836227424624E-06,Hgd,15233
1415850_at,534.830414,269.912876,-1.98149277620976,4.64962442401212E-05,Rasa3,19414
1417661_at,450.260428,227.457642,-1.9795352842003,0.00033485988172,Rdm1,66599
1419410_at,184.377944,93.1569144,-1.97921909702067,2.94906864246484E-05,Batf,53314
1439190_at,346.622286,175.214242,-1.97827689144128,0.000228222610201,Fhad1,329977
1426708_at,537.565032,271.844802,-1.97747033618101,2.6643030070168E-05,Antxr2,71914
1429550_at,51.9135848,26.2558446,-1.97722014244402,4.13862097774032E-05,Entpd8,72090
1460233_at,145.4370928,73.5711372,-1.97682268257775,0.021147252363186,Guca2b,14916
1433434_at,107.814644,54.5780578,-1.97542104548836,0.000727704908817,AW551984,244810
1453405_at,116.67642,59.1641686,-1.9720790938318,0.010156669908089,Pla2g4d,78390
1417701_at,175.454562,89.0344552,-1.97063666651155,0.000257824496589,Ppp1r14c,76142
1435913_at,111.9809558,56.8882512,-1.96843730362378,8.96381493420245E-05,B4galnt4,330671
1438651_a_at,120.8434624,239.113,-0.50538223517751,0.058530899992963,Aplnr,23796
1423954_at,2548.8877,1295.08752,-1.96812003871368,1.55716463140569E-05,C3///LOC100048759,100048759///12266
1424724_a_at,129.2432768,65.6722432,-1.96800460137168,2.67723210985388E-05,D16Ertd472e,67102
1436948_a_at,205.242488,104.443801,-1.96509975733265,6.46451751305143E-05,Fam70a,245386
1424968_at,531.860214,271.079698,-1.96200681173844,1.59022196745455E-06,Ces2g,72361
1434345_at,596.803428,304.420974,-1.96045436737877,0.000646860213487,Clrn3,212070
1426065_a_at,75.4984358,38.5598242,-1.95795591308738,0.001269015019263,Trib3,228775
1420699_at,245.194498,125.24965,-1.95764617306316,9.01447358856569E-06,Clec7a,56644
1437326_x_at,489.27768,249.976912,-1.95729147978274,3.7835852540128E-05,Cela3b,67868
1423719_at,239.139268,122.1896388,-1.95711576160253,7.44440151117819E-05,Bpifb1,228801
1455970_at,38.0240756,19.4443822,-1.95553014793137,3.18976710602718E-05,Pde5a,242202
1441447_at,28.4875824,14.578603,-1.95406805439451,0.00181199540144,Nol4,319211
1453220_at,133.842086,68.5261318,-1.95315396454349,0.007826753191663,Fam55b,78252
1435477_s_at,71.18654,36.4652102,-1.95217687240975,0.000645535622071,Fcgr2b,14130
1418998_at,86.8803582,44.5231914,-1.95135064374563,4.46466063046044E-05,Kmo,98256
1455883_a_at,41.283336,21.1623058,-1.95079573984797,0.003034957046016,Lrrtm1,74342
1427167_at,514.167106,263.670156,-1.95003907078509,0.00013937008482,Armcx4,100503043
1456064_at,109.5949402,56.2255764,-1.94920083024707,8.96951753361205E-06,AI504432,229694
1436092_at,494.157232,253.544782,-1.94899389410428,0.002311850882608,,
1447059_at,17.0146086,33.37148882,-0.509854645436224,0.539377449936293,,
1452355_at,84.5121812,43.4080216,-1.94692543186534,4.6760656520164E-05,Rd3,74023
1433919_at,135.87996,69.8549134,-1.9451739811333,0.00021128276991,Asb4,65255
1449417_at,44.0032864,22.6310088,-1.94438024344721,0.00016509283554,Ambn,11698
1436742_a_at,51.2974648,26.4294778,-1.94091859052925,0.000271802716963,Accsl,381411
1459989_at,384.540446,198.156832,-1.94058636343157,0.026122285202691,,
1436419_a_at,31.4638002,16.2192062,-1.93990999386887,0.002493245615319,1700097N02Rik,67522
1449481_at,570.086564,293.90226,-1.93971480178478,0.000103915174827,Slc25a13,50799
1455342_at,85.2990414,43.9920234,-1.93896608538356,0.004836746873042,Prune2,353211
1422428_at,157.820668,81.6045464,-1.93396906131201,1.87866100933689E-06,Acsbg1,94180
1419185_a_at,151.467178,78.3303414,-1.93369740630289,5.00218560107995E-05,Mlxipl,58805
1422515_at,36.644112,18.9583874,-1.93287072507021,0.011113021208684,Pate4,56872
1449313_at,167.92089,86.8780258,-1.93283501154328,1.45172976169547E-05,Klk1b5,16622
1452864_at,322.954032,167.14344,-1.93219687233911,4.33350636330986E-07,Med12l,329650
1426013_s_at,1133.756188,588.204526,-1.92748633831491,0.000108481640563,Plekha4,69217
1424549_at,157.633454,81.854302,-1.92578093207612,0.000332111737873,Degs2,70059
1420420_at,45.397224,23.5903292,-1.92439976632458,0.001503640639922,Hao1,15112
1436171_at,143.410118,74.541649,-1.92389248056479,0.000133497558591,Arhgap30,226652
1441000_at,100.342554,52.1753698,-1.92317858761013,0.013834147829444,Gm4926,237749
1459579_at,68.7289282,35.7403888,-1.92300449176983,0.000205909058521,Cacng8,81905
1434819_at,88.720309,46.1958894,-1.92052388540007,0.001240433723128,St6gal2,240119
1417741_at,1131.15034,589.183524,-1.91986078008522,5.38150616290369E-05,Pygl,110095
1453496_at,68.8491834,35.8795118,-1.91889967131604,0.033489574802678,Fam162b,77296
1419132_at,110.1548188,57.4801244,-1.91639840640289,5.06256638086907E-05,Tlr2,24088
1440354_at,39.7123926,20.7241786,-1.91623481762505,1.22626488036516E-05,Elovl7,74559
1427247_at,140.796518,73.5389022,-1.91458552939889,0.000133971458789,D3Bwg0562e,229791
1456950_at,148.615838,77.625067,-1.91453410275317,1.68307848303641E-06,Alms1,236266
1444299_at,81.3474,42.5072096,-1.91373182962356,0.00066639373638,A430093F15Rik,403202
1460507_at,52.731986,27.5650594,-1.91300099284386,9.50257854045125E-07,4930552P12Rik,77594
1447252_s_at,35.3815538,18.4987458,-1.91264608868781,0.000560766938294,Mep1a,17287
1422860_at,2770.25682,1449.7689,-1.91082649103592,5.03773654387569E-06,Nts,67405
1416053_at,34.9767598,18.305181,-1.91075738611926,0.00081368694738,Lrrn1,16979
1435190_at,94.7602624,49.595103,-1.91067780220156,0.043756206472831,Chl1,12661
1416518_at,27.0127272,14.1466301,-1.90948141070007,0.002345824605265,H1foo,171506
1419330_a_at,103.168018,54.0369402,-1.90921280180109,0.000289958593254,Gpa33,59290
1427355_at,977.37344,512.060484,-1.9087070190716,0.001342954265368,Calca,12310
1433500_at,66.4536446,34.8267884,-1.90811865385785,0.000257996214095,Dennd2a,209773
1420979_at,95.2056044,49.9112178,-1.90749912738054,1.7101980517256E-05,Pak1,18479
1420554_a_at,266.339648,139.635622,-1.9073904221947,8.26026794946443E-06,Rac3,170758
1455577_at,87.1876126,45.7246566,-1.90679644382502,0.001877181439494,Ccl28,56838
1424737_at,831.91751,436.69244,-1.90504216193896,4.01271830292654E-05,Thrsp,21835
1421830_at,67.3215224,35.3438602,-1.90475862056516,0.000172595219569,Ak4,11639
1428568_at,187.704588,98.609514,-1.90351397533508,2.18304883391288E-05,B230217C12Rik,68127
1420360_at,147.641974,77.6074672,-1.90241969396471,0.003862601092192,Dkk1,13380
1422705_at,55.4160692,29.142426,-1.90155991817565,7.87096443131137E-05,Pmepa1,65112
1454854_at,66.6806854,35.0695074,-1.90138642780024,0.002059105555289,Ostb,330962
1416107_at,349.058108,183.597494,-1.90121390218975,0.008009732734624,Nsg2,18197
1432750_at,560.966394,295.319948,-1.89952083426481,0.000215959419225,Zfp711,245595
1449065_at,272.775042,143.757271,-1.89746953390622,0.04131713811196,Acot1,26897
1441821_at,47.7932248,25.2230228,-1.89482542116245,0.000148444925574,,
1420353_at,216.872574,114.4658768,-1.89464825730492,0.016588743809845,Lta,16992
1447173_at,73.3733718,38.7528868,-1.89336531698072,0.000536128688211,Lrrc31,320352
1424713_at,1468.4033,775.560118,-1.89334555235601,0.003672794805112,Calml4,75600
1437361_at,523.037628,276.282558,-1.89312576148944,1.78648625180129E-05,Gm11545,217122
1417216_at,123.282016,65.1873436,-1.89119557864604,0.000562734999016,Pim2,18715
1423071_x_at,2100.97296,1111.47022,-1.89026473421843,1.67584629271399E-06,9930105H17Rik,100669
1422528_a_at,328.482356,626.102836,-0.524646011985162,0.071006996576585,Zfp36l1,12192
1447927_at,1071.098,567.099938,-1.88872882578238,8.42359783837513E-05,Gbp10///Gbp6,100702///626578
1419703_at,202.31669,107.1830388,-1.88758120935082,0.000477059085182,Col5a3,53867
1449222_at,1126.1727,596.66848,-1.88743454321569,0.000391360470281,Ebi3,50498
1442261_at,19.7336088,10.45579214,-1.88733751931683,0.008486130816083,Gpr150,238725
1422530_at,351.505996,186.274058,-1.88703676601065,0.000231253231217,Prph,19132
1423413_at,50.2397194,95.208223,-0.527682565822072,0.161002127919638,Ndrg1,17988
1425408_a_at,46.2612106,24.5369496,-1.88536926366756,8.46576829358481E-05,2610034M16Rik,69239
1456307_s_at,125.88762,66.7768566,-1.88519835178944,0.000186728237908,Adcy7,11513
1428455_at,317.821246,168.707876,-1.88385541644778,2.87078529087058E-07,Col14a1,12818
1435611_x_at,224.30798,119.096676,-1.88341091904194,3.205744524623E-05,Cela3b,67868
1427561_a_at,59.79583,31.7550862,-1.88303157558426,0.016237294906227,Afm,280662
1449364_at,66.3810682,35.259889,-1.88262272181288,0.002501795574202,Aurkc,20871
1420627_a_at,300.981186,159.920052,-1.88207283724495,0.002153643737044,Csn1s1,12990
1427001_s_at,127.200854,67.6251726,-1.88096901064323,0.000460973894771,Hnf4a,15378
1419684_at,679.750288,361.518058,-1.88026648450297,7.97244593201881E-06,Ccl8///LOC100503254,100503254///20307
1426001_at,56.3758974,29.9945892,-1.87953557303595,6.85507829653571E-05,Eomes,13813
1452077_at,61.49573592,116.03104416,-0.529993816441064,0.540670593585934,Ddx3y,26900
1426439_at,30.46418186,57.4762419,-0.530030858889541,0.507699189212875,Ddx3y,26900
1448573_a_at,432.571454,230.320152,-1.87813115892699,0.000116547942618,Ceacam10,26366
1450109_s_at,38.2960396,20.3986738,-1.87737889117086,0.004273703374811,Abcc2,12780
1424451_at,612.251142,326.321148,-1.87622268967992,3.43137378651041E-05,Acaa1b,235674
1426538_a_at,87.9746974,46.8966586,-1.87592677231806,0.016965891701287,Trp53,22059
1430867_at,29.783698,15.8803112,-1.87551097865135,2.62107824881177E-06,4933431M02Rik,71205
1452338_s_at,94.337274,50.3025982,-1.87539565302215,4.2511711887591E-06,Itsn1,16443
1418497_at,279.897276,149.249692,-1.87536250326064,0.001375856374438,Fgf13,14168
1430113_at,148.355516,79.197062,-1.87324519689884,0.017081211832331,Sh2d6,71130
1448594_at,29.9309898,15.9789668,-1.87314925768542,0.010551380891811,Wisp1,22402
1454926_at,64.657944,34.5228812,-1.87290115287365,0.00098173139879,Sphkap,77629
1437471_at,750.602038,400.94938,-1.87206184980259,0.00020729235487,Lrrc45,217366
1429178_at,90.459533,48.342537,-1.8712202257817,1.0053279804366E-05,Odz3,23965
1456953_at,170.73161,91.262149,-1.87078226702726,0.000777236462528,Col19a1,12823
1421688_a_at,449.005428,240.033264,-1.87059668529942,0.000630033945512,Ccl1,20290
1425220_x_at,100.6934012,53.9037856,-1.86802095769689,0.000278226294291,LOC100038937,100038937
1428157_at,35.8006938,19.1711154,-1.86742884036888,0.042010365229913,Gng2,14702
1453193_s_at,40.3485238,21.620343,-1.86622958756945,0.001581459464086,Kif12,16552
1420770_at,101.677436,54.4971604,-1.86573823762018,0.001507077202204,Klk1b24,16617
1419487_at,46.3929258,24.8815104,-1.86455424345943,0.000250690745482,Mybph,53311
1431055_a_at,1201.59274,644.663792,-1.86390604670411,1.58798977265993E-05,Snx10,71982
1429239_a_at,167.435926,89.832322,-1.86387173650037,0.045216218474375,Stard4,170459
1450070_s_at,226.536794,121.595822,-1.86303106697202,5.60924101295543E-05,Pak1,18479
1453465_x_at,111.972441,60.1044702,-1.86296361364483,0.003465792570991,Gm14057,100043766
1415883_a_at,156.43109,84.006864,-1.86212271892449,2.44511802654204E-06,Cela3b,67868
1421210_at,354.044578,190.133962,-1.86207963204385,0.000242064887428,Ciita,12265
1449918_at,29.8229628,16.0178988,-1.86185236730301,0.022792309683304,Cd209g,70192
1452794_x_at,50.701462,27.2527798,-1.86041432734873,0.003082115520028,4933402N22Rik///Gm5861///Gm6460///Speer1-ps1,545728///545732///623898///70896
1433776_at,57.9760172,108.1067988,-0.536284654097074,0.063936226277533,Lhfp,108927
1458802_at,641.779928,345.160506,-1.85936663333087,2.85093269664997E-05,Hivep3,16656
1434164_s_at,137.40825,73.9109834,-1.85910461042519,0.001954054116142,Khdc1b,98582
1416967_at,27.9094968,15.0255822,-1.85746525016515,0.000107469348651,Sox2,20674
1429361_at,72.5160054,39.0592726,-1.85656313015926,0.004978728294591,Pmch,110312
1436030_at,480.160506,258.659964,-1.8563387181172,0.001706986887732,Cachd1,320508
1453046_at,92.2070048,49.6895978,-1.85566011564698,0.000253936528614,1700110I01Rik,73549
1450809_at,15.7153924,8.469671,-1.85549030180747,0.002101957582079,Sval2,84543
1438937_x_at,203.885038,109.9277118,-1.85471920284254,0.006203397050762,Ang,11727
1456208_at,107.260478,57.8746866,-1.8533228307797,0.011237810108232,Gpat2,215456
1431869_at,182.704422,98.6657578,-1.85175106413666,0.000999193485825,5730419F03Rik,70537
1432579_at,1245.501292,672.717618,-1.85144741073215,0.004333379441358,Rsph3a,66832
1416818_at,197.707244,106.791492,-1.85133890628665,4.03349538166241E-06,Parva,57342
1426547_at,428.066384,231.369738,-1.85013990031834,0.00263306800659,Gc,14473
1424338_at,75.10028,40.6004766,-1.84973887720323,0.000216983076505,Slc6a13,14412
1433283_s_at,16.141985,29.8462958,-0.54083713128649,0.351560006209578,,
1435560_at,269.017926,145.455422,-1.84948709577839,4.26407623621949E-05,Itgal,16408
