ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6096	"ENSG00000101104"	"ENSG00000101104"	chr20	+	44930459	44930726	44930517	44930726	44924160	44924256	6096	28,15,8	294,140,130	28,6,14	271,169,203	108	50	0.387104957404	0.8329168494534638	0.042,0.047,0.028	0.046,0.016,0.031	0.008
6097	"ENSG00000101104"	"ENSG00000101104"	chr20	+	44933056	44933185	44933071	44933185	44932681	44932713	6097	101,51,42	18,3,3	162,63,48	15,10,4	65	50	0.907417561513	1.0	0.812,0.929,0.915	0.893,0.829,0.902	0.011
6098	"ENSG00000101104"	"ENSG00000101104"	chr20	+	44938044	44938191	44938060	44938191	44936636	44936730	6098	1,12,1	133,79,90	43,12,5	224,123,154	66	50	0.0011204986731	0.013377795835580426	0.006,0.103,0.008	0.127,0.069,0.024	-0.034
6099	"ENSG00000101104"	"ENSG00000101104"	chr20	+	44938044	44938191	44938101	44938191	44936636	44936730	6099	262,118,131	11,4,3	391,189,151	12,13,10	107	50	0.202421117561	0.5576375303132065	0.918,0.932,0.953	0.938,0.872,0.876	0.039
6100	"ENSG00000101104"	"ENSG00000101104"	chr20	+	44938060	44938191	44938101	44938191	44936636	44936730	6100	394,185,220	11,4,3	572,300,300	12,13,10	91	50	0.233499977804	0.6100435222086689	0.952,0.962,0.976	0.963,0.927,0.943	0.019
6101	"ENSG00000140474"	"ENSG00000140474"	chr15	-	74838151	74838192	74838151	74838173	74838265	74838344	6101	104,107,80	2,3,1	180,128,71	0,2,3	69	50	0.490730957365	0.9626099102236674	0.974,0.963,0.983	1.0,0.979,0.945	-0.001
6102	"ENSG00000140474"	"ENSG00000140474"	chr15	-	74841404	74841509	74841404	74841505	74842074	74842195	6102	114,82,86	23,20,10	215,138,78	3,16,10	54	50	0.000133087855655	0.0029364277939198935	0.821,0.792,0.888	0.985,0.889,0.878	-0.084
6103	"ENSG00000140474"	"ENSG00000140474"	chr15	-	74842074	74842195	74842074	74842118	74842279	74842420	6103	301,238,183	4,5,7	486,294,160	27,13,6	127	50	0.0035628404112	0.030270195391433215	0.967,0.949,0.911	0.876,0.899,0.913	0.046
6104	"ENSG00000140474"	"ENSG00000140474"	chr15	-	74842279	74842420	74842279	74842417	74842534	74842676	6104	16,6,11	0,1,0	7,8,0	0,1,2	53	50	0.219444139931	0.5854263181768207	1.0,0.85,1.0	1.0,0.883,0.0	0.322
6105	"ENSG00000140474"	"ENSG00000140474"	chr15	-	74842279	74842420	74842279	74842417	74842538	74842676	6105	2,9,4	2,0,0	10,8,5	0,0,0	53	50	0.766638973982	1.0	0.485,1.0,1.0	1.0,1.0,1.0	-0.172
6106	"ENSG00000140474"	"ENSG00000140474"	chr15	-	74842279	74842449	74842279	74842417	74842538	74842676	6106	12,5,9	2,0,0	12,15,10	0,0,0	82	50	1	1.0	0.785,1.0,1.0	1.0,1.0,1.0	-0.072
6107	"ENSG00000140474"	"ENSG00000140474"	chr15	-	74842279	74842449	74842279	74842420	74842538	74842676	6107	12,4,8	2,8,3	12,13,10	10,6,5	79	50	0.81923925923	1.0	0.792,0.24,0.628	0.432,0.578,0.559	0.03
6108	"ENSG00000205436"	"ENSG00000205436"	chr14	+	103110030	103110559	103110359	103110559	103108395	103108517	6108	2855,2209,2157	6,1,0	1724,1398,1717	0,0,2	379	50	1	1.0	0.984,0.997,1.0	1.0,1.0,0.991	-0.003
6109	"ENSG00000110066"	"ENSG00000110066"	chr11	-	68171231	68171296	68171231	68171251	68171542	68171709	6109	30,6,6	207,77,88	10,3,4	192,87,58	95	50	0.00463274494539	0.03663300169780611	0.071,0.039,0.035	0.027,0.018,0.035	0.022
6110	"ENSG00000136527"	"ENSG00000136527"	chr3	-	185918364	185918438	185918364	185918435	185919436	185919496	6110	1037,858,793	29,23,11	1308,709,669	47,18,13	53	50	0.286797488757	0.6918786875663221	0.971,0.972,0.986	0.963,0.974,0.98	0.004
6111	"ENSG00000136527"	"ENSG00000136527"	chr3	-	185923795	185924008	185923795	185923984	185925463	185925626	6111	0,13,11	652,382,353	1,8,5	813,385,378	74	50	0.532506610029	1.0	0.0,0.022,0.021	0.001,0.014,0.009	0.006
6112	"ENSG00000120662"	"ENSG00000120662"	chr13	-	41257672	41257797	41257672	41257796	41260492	41260915	6112	6,1,2	20,4,17	5,1,3	5,10,10	51	50	0.491077630713	0.9629207242965064	0.227,0.197,0.103	0.495,0.089,0.227	-0.095
6113	"ENSG00000250208"	"ENSG00000250208"	chr12	-	130154472	130154691	130154472	130154688	130155351	130155782	6113	0,13,5	0,6,2	0,12,7	6,5,0	53	50	1	1.0	NA,0.671,0.702	0.0,0.694,1.0	0.122
6114	"ENSG00000204583"	"ENSG00000204583"	chr12	-	132604700	132605018	132604700	132604831	132606146	132606264	6114	81,44,54	0,10,5	15,16,15	0,5,0	237	50	0.478442972039	0.9512510364368943	1.0,0.481,0.695	1.0,0.403,1.0	-0.076
6115	"ENSG00000204583"	"ENSG00000204583"	chr12	-	132604705	132604963	132604705	132604831	132606146	132606264	6115	50,34,31	0,10,5	14,10,12	0,5,0	182	50	0.355171003759	0.7915701935010016	1.0,0.483,0.63	1.0,0.355,1.0	-0.081
6116	"ENSG00000187848"	"ENSG00000187848"	chr12	+	132619999	132620096	132620034	132620096	132619843	132619919	6116	166,102,161	2,1,0	45,15,16	0,2,4	85	50	0.00886669427422	0.05959567938570646	0.98,0.984,1.0	1.0,0.815,0.702	0.149
6118	"ENSG00000186073"	"ENSG00000186073"	chr15	+	36709837	36709961	36709855	36709961	36709222	36709288	6118	2,1,0	110,75,80	0,0,2	153,28,55	68	50	1	1.0	0.013,0.01,0.0	0.0,0.0,0.026	-0.001
6119	"ENSG00000198040"	"ENSG00000198040"	chr12	+	133041277	133041482	133041284	133041482	133038874	133039012	6119	49,14,12	0,0,0	56,8,16	18,0,0	57	50	7.70301833897e-06	0.0004141941490561721	1.0,1.0,1.0	0.732,1.0,1.0	0.089
6120	"ENSG00000198040"	"ENSG00000198040"	chr12	+	133047929	133048081	133047954	133048081	133041277	133041482	6120	0,0,2	147,29,27	0,0,6	134,43,50	75	50	0.687708111613	1.0	0.0,0.0,0.047	0.0,0.0,0.074	-0.009
6121	"ENSG00000198040"	"ENSG00000198040"	chr12	+	133056953	133059606	133056956	133059606	133048752	133048848	6121	167,65,58	6,1,3	236,70,109	1,1,1	53	50	0.0361929257323	0.1717153254188011	0.963,0.984,0.948	0.996,0.985,0.99	-0.025
6122	"ENSG00000090612"	"ENSG00000090612"	chr12	+	133187864	133188072	133187871	133188072	133181945	133182030	6122	0,1,0	20,21,7	0,0,1	2,16,10	57	50	1	1.0	0.0,0.04,0.0	0.0,0.0,0.081	-0.014
6124	"ENSG00000254206"	"ENSG00000254206"	chr16	-	29389940	29390136	29389940	29390085	29390248	29390348	6124	19,14,11	0,0,2	0,10,14	4,0,0	101	50	0.0655792466879	0.26417300316729525	1.0,1.0,0.731	0.0,1.0,1.0	0.244
6125	"ENSG00000027869"	"ENSG00000027869"	chr1	-	156814204	156814324	156814204	156814294	156815036	156815221	6125	3,0,0	4,4,7	0,1,0	0,1,1	80	50	1	1.0	0.319,0.0,0.0	NA,0.385,0.0	-0.086
6128	"ENSG00000101040"	"ENSG00000101040"	chr20	-	47298728	47298947	47298728	47298872	47310055	47310204	6128	114,64,37	49,15,6	91,47,35	27,5,4	125	50	0.182344979693	0.5225591028785973	0.482,0.631,0.712	0.574,0.79,0.778	-0.106
6129	"ENSG00000174444"	"ENSG00000174444"	chr15	-	66502611	66503164	66502611	66502871	66503357	66503529	6129	10501,6538,6150	2,7,1	11988,6604,5817	12,6,0	343	50	1	1.0	0.999,0.993,0.999	0.993,0.994,1.0	0.001
6131	"ENSG00000187838"	"ENSG00000187838"	chr17	-	7390633	7390795	7390633	7390693	7392790	7392952	6131	438,353,351	4,2,2	615,431,309	0,4,1	152	50	0.751130446493	1.0	0.973,0.983,0.983	1.0,0.973,0.99	-0.008
6132	"ENSG00000187838"	"ENSG00000187838"	chr17	-	7392790	7392952	7392790	7392880	7393143	7393364	6132	245,228,194	9,11,4	332,315,183	5,10,6	122	50	0.271806998017	0.6694963625510756	0.918,0.895,0.952	0.965,0.928,0.926	-0.018
6133	"ENSG00000205336"	"ENSG00000205336"	chr16	+	57641586	57641708	57641590	57641708	57620045	57620136	6133	5,8,2	38,46,37	17,3,5	14,17,16	54	50	0.00523873856574	0.04067166122856327	0.109,0.139,0.048	0.529,0.14,0.224	-0.199
6134	"ENSG00000205336"	"ENSG00000205336"	chr16	+	57641586	57641708	57641590	57641708	57628689	57628802	6134	5,2,1	7,0,1	0,1,0	0,0,0	54	50	1	1.0	0.398,1.0,0.481	NA,1.0,NA	-0.374
6135	"ENSG00000205336"	"ENSG00000205336"	chr16	+	57651184	57651474	57651199	57651474	57650252	57650351	6135	10,6,11	208,109,109	4,2,1	82,80,40	65	50	0.0427496014284	0.19431393661161903	0.036,0.041,0.072	0.036,0.019,0.019	0.025
6136	"ENSG00000205336"	"ENSG00000205336"	chr16	+	57651184	57651622	57651242	57651622	57650252	57650351	6136	275,209,179	12,9,4	124,134,92	0,6,4	108	50	0.26039300004	0.6531419444679889	0.914,0.915,0.954	1.0,0.912,0.914	-0.014
6137	"ENSG00000205336"	"ENSG00000205336"	chr16	+	57651184	57651622	57651355	57651622	57650252	57650351	6137	867,566,498	9,0,2	514,338,224	0,1,1	221	50	0.119511567792	0.39941734373946963	0.956,1.0,0.983	1.0,0.987,0.981	-0.01
6138	"ENSG00000205336"	"ENSG00000205336"	chr16	+	57651184	57651622	57651481	57651622	57650252	57650351	6138	1570,1007,833	5,3,1	986,624,385	3,3,1	347	50	0.930092171817	1.0	0.978,0.98,0.992	0.979,0.968,0.982	0.007
6139	"ENSG00000205336"	"ENSG00000205336"	chr16	+	57651199	57651457	57651242	57651457	57650252	57650351	6139	473,312,277	12,9,4	202,212,131	0,6,4	93	50	0.304745426395	0.7186329948365687	0.955,0.949,0.974	1.0,0.95,0.946	-0.006
6140	"ENSG00000205336"	"ENSG00000205336"	chr16	+	57651199	57651622	57651355	57651622	57650252	57650351	6140	1065,669,596	9,0,2	592,416,263	0,1,1	206	50	0.422732726473	0.8812799717023282	0.966,1.0,0.986	1.0,0.99,0.985	-0.008
6141	"ENSG00000205336"	"ENSG00000205336"	chr16	+	57651199	57651622	57651481	57651622	57650252	57650351	6141	1768,1110,931	5,3,1	1064,702,424	3,3,1	332	50	0.8845537772	1.0	0.982,0.982,0.993	0.982,0.972,0.985	0.006
6142	"ENSG00000205336"	"ENSG00000205336"	chr16	+	57651242	57651622	57651355	57651622	57650252	57650351	6142	604,366,323	9,0,2	390,210,136	0,1,1	163	50	0.0795684480528	0.30067015326146546	0.954,1.0,0.98	1.0,0.985,0.977	-0.009
6143	"ENSG00000205336"	"ENSG00000205336"	chr16	+	57651242	57651622	57651481	57651622	57650252	57650351	6143	1307,807,658	5,3,1	862,496,297	3,3,1	289	50	0.904880698517	1.0	0.978,0.979,0.991	0.98,0.966,0.981	0.007
6144	"ENSG00000205336"	"ENSG00000205336"	chr16	+	57651355	57651622	57651481	57651622	57650252	57650351	6144	712,441,337	5,3,1	472,287,162	3,3,1	176	50	0.847453806986	1.0	0.976,0.977,0.99	0.978,0.965,0.979	0.007
6145	"ENSG00000205336"	"ENSG00000205336"	chr16	+	57659394	57659681	57659412	57659681	57657372	57657491	6145	110,67,61	176,99,98	56,42,23	141,75,47	68	50	0.0428026781945	0.1944334424367181	0.315,0.332,0.314	0.226,0.292,0.265	0.059
6146	"ENSG00000105171"	"ENSG00000105171"	chr19	+	29610319	29610632	29610408	29610632	29608656	29608709	6146	14,14,9	27,33,33	8,10,8	2,25,18	139	50	0.288403802392	0.693861957602705	0.157,0.132,0.089	0.59,0.126,0.138	-0.159
6147	"ENSG00000105171"	"ENSG00000105171"	chr19	+	29611861	29611939	29611867	29611939	29610408	29610632	6147	84,68,64	1,2,1	79,74,29	0,4,3	56	50	0.180117277914	0.519043795306759	0.987,0.968,0.983	1.0,0.943,0.896	0.033
6148	"ENSG00000186185"	"ENSG00000186185"	chr17	-	44932055	44932242	44932055	44932206	44932672	44932773	6148	13,23,20	0,0,1	6,10,11	0,0,0	86	50	1	1.0	1.0,1.0,0.921	1.0,1.0,1.0	-0.026
6152	"ENSG00000215041"	"ENSG00000215041"	chr17	-	7317460	7317684	7317460	7317573	7317787	7317932	6152	38,19,47	71,71,68	85,20,19	148,102,60	161	50	0.195006483504	0.5454921247612855	0.143,0.077,0.177	0.151,0.057,0.09	0.033
6153	"ENSG00000215041"	"ENSG00000215041"	chr17	-	7318268	7318674	7318268	7318356	7319049	7319208	6153	388,240,194	0,0,4	432,409,282	0,0,1	368	50	0.859528154633	1.0	1.0,1.0,0.868	1.0,1.0,0.975	-0.036
6154	"ENSG00000215041"	"ENSG00000215041"	chr17	-	7318494	7318691	7318494	7318674	7319049	7319208	6154	2,7,3	63,42,26	0,6,4	34,56,42	67	50	0.690824363909	1.0	0.023,0.111,0.079	0.0,0.074,0.066	0.024
6155	"ENSG00000215041"	"ENSG00000215041"	chr17	-	7324107	7324270	7324107	7324266	7324394	7324480	6155	37,28,25	6,3,0	73,19,34	0,8,4	54	50	0.920572346273	1.0	0.851,0.896,1.0	1.0,0.687,0.887	0.058
6156	"ENSG00000215041"	"ENSG00000215041"	chr17	-	7326710	7327009	7326710	7326910	7327164	7327230	6156	181,88,76	2,5,1	223,136,92	5,1,6	149	50	0.637110635463	1.0	0.968,0.855,0.962	0.937,0.979,0.837	0.011
6157	"ENSG00000141574"	"ENSG00000141574"	chr17	-	82322877	82323011	82322877	82322905	82324581	82324890	6157	519,329,385	0,2,0	238,266,313	0,0,12	156	50	0.00379437697534	0.03172110980336874	1.0,0.981,1.0	1.0,1.0,0.893	0.029
6158	"ENSG00000141574"	"ENSG00000141574"	chr17	-	82324581	82324890	82324581	82324783	82327146	82327292	6158	452,200,322	2,3,4	488,237,243	0,1,4	157	50	0.186066864038	0.5307109493327473	0.986,0.955,0.962	1.0,0.987,0.951	-0.012
6159	"ENSG00000151135"	"ENSG00000151135"	chr12	+	106959269	106959385	106959287	106959385	106957081	106957149	6159	9,5,2	6,2,0	1,2,3	0,3,2	68	50	0.623655483633	1.0	0.524,0.648,1.0	1.0,0.329,0.524	0.106
6160	"ENSG00000142794"	"ENSG00000142794"	chr1	+	21466995	21467309	21467181	21467309	21466086	21466156	6160	71,27,20	7,6,4	66,54,62	0,4,0	236	50	5.11268546142e-05	0.0014904812756806338	0.682,0.488,0.514	1.0,0.741,1.0	-0.352
6161	"ENSG00000142794"	"ENSG00000142794"	chr1	+	21478068	21478196	21478143	21478196	21474899	21474951	6161	5,2,5	38,23,22	11,3,10	41,28,15	125	50	0.0577670902351	0.24058021113975384	0.05,0.034,0.083	0.097,0.041,0.211	-0.061
6162	"ENSG00000108963"	"ENSG00000108963"	chr17	+	2035969	2036686	2036528	2036686	2033778	2033842	6162	514,319,241	2,0,0	946,438,329	0,3,2	609	50	0.870589725571	1.0	0.955,1.0,1.0	1.0,0.923,0.931	0.034
6163	"ENSG00000108963"	"ENSG00000108963"	chr17	+	2036428	2036686	2036528	2036686	2035969	2036091	6163	49,25,14	156,89,78	71,21,13	130,84,68	150	50	0.168804945236	0.49875370512296013	0.095,0.086,0.056	0.154,0.077,0.06	-0.018
6165	"ENSG00000214514"	"ENSG00000214514"	chr17	-	41626789	41627762	41626789	41626839	41627886	41628106	6165	152,180,165	0,3,2	184,54,126	0,0,0	973	50	0.019685273194	0.10883122476408683	1.0,0.755,0.809	1.0,1.0,1.0	-0.145
6166	"ENSG00000214514"	"ENSG00000214514"	chr17	-	41634535	41634654	41634535	41634633	41634969	41635181	6166	0,1,1	0,1,0	0,0,2	0,0,0	71	50	1	1.0	NA,0.413,1.0	NA,NA,1.0	-0.293
6168	"ENSG00000124749"	"ENSG00000124749"	chr6	-	56060017	56060218	56060017	56060116	56060740	56060795	6168	112,69,51	2,0,0	78,98,65	0,0,0	152	50	1	1.0	0.949,1.0,1.0	1.0,1.0,1.0	-0.017
6169	"ENSG00000124749"	"ENSG00000124749"	chr6	-	56060890	56061037	56060890	56061035	56061648	56061681	6169	11,15,14	0,1,4	19,16,3	0,2,1	52	50	0.218578167896	0.5844259119503301	1.0,0.935,0.771	1.0,0.885,0.743	0.026
6170	"ENSG00000235162"	"ENSG00000235162"	chr12	+	105367471	105367509	105367476	105367509	105366616	105366696	6170	169,26,77	0,0,1	207,54,60	0,1,0	55	50	1	1.0	1.0,1.0,0.986	1.0,0.98,1.0	0.002
6171	"ENSG00000164941"	"ENSG00000164941"	chr8	+	94838462	94838618	94838493	94838618	94836523	94836631	6171	185,80,81	25,18,7	175,105,102	17,18,6	81	50	0.251123280058	0.6407395043729427	0.82,0.733,0.877	0.864,0.783,0.913	-0.043
6172	"ENSG00000175224"	"ENSG00000175224"	chr11	+	46621041	46621157	46621059	46621157	46618324	46618375	6172	0,0,0	0,2,0	0,1,1	0,0,0	68	50	1	1.0	NA,0.0,NA	NA,1.0,1.0	-1.0
6174	"ENSG00000162383"	"ENSG00000162383"	chr1	-	53090611	53090983	53090611	53090806	53092553	53092787	6174	21,0,2	0,1,0	0,0,1	0,0,0	227	50	1	1.0	1.0,0.0,1.0	NA,NA,1.0	-0.333
6175	"ENSG00000183010"	"ENSG00000183010"	chr17	-	81934925	81935147	81934925	81935144	81935336	81935516	6175	49,18,31	3,0,0	68,34,15	0,0,0	53	50	0.491803624773	0.9633049518439817	0.939,1.0,1.0	1.0,1.0,1.0	-0.02
6176	"ENSG00000183010"	"ENSG00000183010"	chr17	-	81934925	81935147	81934925	81935144	81936122	81936193	6176	5,1,5	0,0,1	14,0,1	0,0,0	53	50	1	1.0	1.0,1.0,0.825	1.0,NA,1.0	-0.058
6177	"ENSG00000105173"	"ENSG00000105173"	chr19	+	29812968	29813037	29812977	29813037	29812688	29812776	6177	18,5,13	0,0,3	25,18,7	0,3,0	59	50	0.90955424787	1.0	1.0,1.0,0.786	1.0,0.836,1.0	-0.017
6178	"ENSG00000089639"	"ENSG00000089639"	chr19	-	19635414	19635721	19635414	19635569	19636706	19636796	6178	30,15,18	5,3,5	11,17,9	0,2,1	202	50	0.0163169487005	0.09422810709381821	0.598,0.553,0.471	1.0,0.678,0.69	-0.249
6179	"ENSG00000089639"	"ENSG00000089639"	chr19	-	19636706	19636796	19636706	19636787	19636916	19637029	6179	17,18,20	0,0,0	25,9,15	0,1,4	59	50	0.0707958401818	0.2778478823669296	1.0,1.0,1.0	1.0,0.884,0.761	0.118
6180	"ENSG00000101938"	"ENSG00000101938"	chrX	-	110681481	110681649	110681481	110681646	110688593	110688803	6180	74,11,10	6,0,1	132,34,67	6,7,5	53	50	0.38739375245	0.8329168494534638	0.921,1.0,0.904	0.954,0.821,0.927	0.041
6181	"ENSG00000101938"	"ENSG00000101938"	chrX	-	110721384	110721530	110721384	110721527	110759660	110759754	6181	83,3,18	11,2,0	142,40,58	23,7,14	53	50	0.186142118886	0.5307170624483402	0.877,0.586,1.0	0.853,0.844,0.796	-0.01
6185	"ENSG00000213995"	"ENSG00000213995"	chr13	+	110638241	110639993	110638377	110639993	110637128	110637249	6185	127,103,84	57,46,37	93,117,82	68,36,45	186	50	0.567683784313	1.0	0.375,0.376,0.379	0.269,0.466,0.329	0.022
6186	"ENSG00000213085"	"ENSG00000213085"	chr1	-	159876555	159876789	159876555	159876749	159877348	159877462	6186	1,2,6	11,6,13	0,4,0	3,6,0	90	50	1	1.0	0.048,0.156,0.204	0.0,0.27,NA	0.001
6187	"ENSG00000169714"	"ENSG00000169714"	chr3	-	129171078	129171280	129171078	129171277	129171445	129171538	6187	382,268,274	896,810,718	335,234,198	1093,632,639	53	50	0.138972447385	0.44110231550840184	0.287,0.238,0.265	0.224,0.259,0.226	0.027
6188	"ENSG00000169714"	"ENSG00000169714"	chr3	-	129171078	129171283	129171078	129171277	129171445	129171538	6188	59,40,53	896,810,718	95,30,32	1093,632,639	56	50	0.863508149023	1.0	0.056,0.042,0.062	0.072,0.041,0.043	0.001
6189	"ENSG00000169714"	"ENSG00000169714"	chr3	-	129171078	129171283	129171078	129171280	129171445	129171538	6189	31,25,38	354,253,259	89,21,25	329,225,191	53	50	0.0199906972786	0.10992554910635913	0.076,0.085,0.122	0.203,0.081,0.11	-0.037
6190	"ENSG00000169714"	"ENSG00000169714"	chr3	-	129171445	129171538	129171445	129171508	129171633	129171771	6190	1405,1032,934	33,17,25	1588,1047,866	21,12,11	80	50	0.00464082171904	0.03665693673396231	0.964,0.974,0.959	0.979,0.982,0.98	-0.015
6191	"ENSG00000169714"	"ENSG00000169714"	chr3	-	129171445	129171538	129171445	129171508	129171654	129171771	6191	1524,1123,1121	0,0,0	1720,1060,819	0,1,0	80	50	1	1.0	1.0,1.0,1.0	1.0,0.998,1.0	0.001
6192	"ENSG00000169714"	"ENSG00000169714"	chr3	-	129171445	129171538	129171445	129171508	129183775	129183910	6192	860,574,569	0,1,0	956,582,454	0,0,0	80	50	1	1.0	1.0,0.997,1.0	1.0,1.0,1.0	-0.001
6193	"ENSG00000105072"	"ENSG00000105072"	chr19	+	16514496	16514663	16514549	16514663	16513013	16513109	6193	47,27,17	0,0,1	52,37,28	2,0,0	103	50	1	1.0	1.0,1.0,0.892	0.927,1.0,1.0	-0.012
6194	"ENSG00000160199"	"ENSG00000160199"	chr21	+	43028614	43028874	43028701	43028874	43021302	43021431	6194	4,3,3	0,1,0	0,6,0	0,0,0	137	50	1	1.0	1.0,0.523,1.0	NA,1.0,NA	-0.159
6195	"ENSG00000183020"	"ENSG00000183020"	chr11	+	985431	985582	985434	985582	984644	984753	6195	50,15,16	94,65,58	47,14,15	133,55,50	53	50	0.652456360187	1.0	0.334,0.179,0.207	0.25,0.194,0.221	0.018
6196	"ENSG00000110011"	"ENSG00000110011"	chr11	+	64232700	64232865	64232703	64232865	64231870	64231964	6196	0,1,0	0,0,0	0,0,1	14,0,0	53	50	1	1.0	NA,1.0,NA	0.0,NA,1.0	0.5
6197	"ENSG00000110011"	"ENSG00000110011"	chr11	+	64232393	64232614	64232429	64232614	64231877	64231964	6197	7,15,17	198,160,120	8,19,15	198,149,132	86	50	0.772788705799	1.0	0.02,0.052,0.076	0.023,0.069,0.062	-0.002
6198	"ENSG00000110011"	"ENSG00000110011"	chr11	+	64232700	64232865	64232703	64232865	64232429	64232614	6198	46,28,18	153,187,138	43,44,17	201,161,131	53	50	0.626177246371	1.0	0.221,0.124,0.11	0.168,0.205,0.109	-0.009
6200	"ENSG00000104320"	"ENSG00000104320"	chr8	-	89980733	89980893	89980733	89980852	89981374	89981523	6200	418,202,181	55,3,16	214,122,101	5,2,3	91	50	3.35261585181e-05	0.0011166796241847152	0.807,0.974,0.861	0.959,0.971,0.949	-0.079
6201	"ENSG00000130717"	"ENSG00000130717"	chr9	-	131529487	131529584	131529487	131529556	131530485	131530645	6201	169,92,89	1,0,1	215,116,110	12,4,3	78	50	7.09030148517e-05	0.0018316191630195382	0.991,1.0,0.983	0.92,0.949,0.959	0.049
6202	"ENSG00000076604"	"ENSG00000076604"	chr17	+	28747821	28747947	28747842	28747947	28747212	28747264	6202	142,108,101	710,395,393	168,50,49	301,188,124	71	50	0.000347756384006	0.005975393072860651	0.123,0.161,0.153	0.282,0.158,0.218	-0.074
6203	"ENSG00000116141"	"ENSG00000116141"	chr1	+	220653097	220653352	220653100	220653352	220651985	220652150	6203	8,2,8	70,54,46	5,5,2	101,44,37	53	50	0.212447754564	0.5737195871949687	0.097,0.034,0.141	0.045,0.097,0.049	0.027
6204	"ENSG00000257017"	"ENSG00000257017"	chr16	+	72059113	72059188	72059116	72059188	72058253	72058355	6204	4,14,13	4,0,0	0,4,9	0,0,0	53	50	1	1.0	0.485,1.0,1.0	NA,1.0,1.0	-0.172
6206	"ENSG00000092036"	"ENSG00000092036"	chr14	-	22947867	22948033	22947867	22948013	22950313	22950410	6206	37,12,6	166,75,77	0,5,10	88,52,81	70	50	0.000834512246058	0.010954293660280329	0.137,0.103,0.053	0.0,0.064,0.081	0.049
6207	"ENSG00000139428"	"ENSG00000139428"	chr12	-	109561039	109561329	109561039	109561104	109561419	109561517	6207	31,20,32	57,49,31	40,27,22	74,40,10	275	50	0.3009452712	0.7143759724136036	0.09,0.069,0.158	0.089,0.109,0.286	-0.056
6208	"ENSG00000139428"	"ENSG00000139428"	chr12	-	109561039	109561329	109561039	109561104	109561779	109561852	6208	27,12,17	0,2,2	22,20,12	0,2,0	275	50	0.0566498170576	0.23715168513328627	1.0,0.522,0.607	1.0,0.645,1.0	-0.172
6209	"ENSG00000088826"	"ENSG00000088826"	chr20	+	4182088	4182848	4182482	4182848	4181802	4181976	6209	551,141,257	0,0,0	512,211,222	7,0,0	444	50	0.0394905564843	0.18328769150865326	1.0,1.0,1.0	0.892,1.0,1.0	0.036
6210	"ENSG00000160352"	"ENSG00000160352"	chr19	+	21098811	21098910	21098814	21098910	21098184	21098311	6210	13,6,5	4,1,3	0,3,4	0,2,17	53	50	1	1.0	0.754,0.85,0.611	NA,0.586,0.182	0.354
6211	"ENSG00000172725"	"ENSG00000172725"	chr11	-	67440334	67440484	67440334	67440439	67441124	67441244	6211	21,30,15	231,191,187	39,18,13	240,149,141	95	50	0.359946365497	0.7983045118065148	0.046,0.076,0.041	0.079,0.06,0.046	-0.007
6212	"ENSG00000103111"	"ENSG00000103111"	chr16	+	77193436	77193777	77193450	77193777	77191475	77191633	6212	0,0,1	119,93,56	0,0,0	96,58,61	64	50	1	1.0	0.0,0.0,0.014	0.0,0.0,0.0	0.005
6213	"ENSG00000133112"	"ENSG00000133112"	chr13	-	45333470	45337553	45333470	45337388	45338659	45338776	6213	2578,1041,821	31061,13172,14972	3107,1139,1382	31998,14239,15868	215	50	0.0171200814423	0.09808577047328786	0.019,0.018,0.013	0.022,0.018,0.02	-0.003
6218	"ENSG00000136877"	"ENSG00000136877"	chr9	+	127806972	127807087	127806991	127807087	127804635	127804700	6218	127,101,98	8,10,4	104,118,83	12,3,4	69	50	0.806811602107	1.0	0.92,0.88,0.947	0.863,0.966,0.938	-0.007
6219	"ENSG00000105607"	"ENSG00000105607"	chr19	+	12891486	12891974	12891830	12891974	12891270	12891395	6219	192,134,112	0,1,1	153,126,44	0,1,0	394	50	1	1.0	1.0,0.944,0.934	1.0,0.941,1.0	-0.021
6220	"ENSG00000105607"	"ENSG00000105607"	chr19	+	12896204	12896421	12896239	12896421	12895991	12896121	6220	166,115,116	6,2,4	111,68,73	7,2,1	85	50	0.718996872475	1.0	0.942,0.971,0.945	0.903,0.952,0.977	0.009
6221	"ENSG00000105607"	"ENSG00000105607"	chr19	+	12897302	12897863	12897702	12897863	12896204	12896421	6221	190,180,131	0,0,1	192,93,82	0,0,2	450	50	1	1.0	1.0,1.0,0.936	1.0,1.0,0.82	0.039
6222	"ENSG00000105607"	"ENSG00000105607"	chr19	+	12897302	12897863	12897702	12897863	12896909	12897013	6222	262,239,214	2,0,0	270,125,108	0,0,0	450	50	1	1.0	0.936,1.0,1.0	1.0,1.0,1.0	-0.021
6223	"ENSG00000163795"	"ENSG00000163795"	chr2	-	27378466	27379054	27378466	27378615	27380092	27380444	6223	650,774,728	0,0,0	598,576,425	0,0,1	489	50	1	1.0	1.0,1.0,1.0	1.0,1.0,0.978	0.007
